TweetID,LangID,TopicID,HateLabel,tweet_text
1317399717849038848,0,0,2,Allah belanızı versin sizin nedir bu ya bizde sizin gibi terörist olsak sivilleri öldürürdük ama işte nerde türk olmayan varsa nerde müslüman olmayan varsa cani !  #ArmenianTerrorism
1317394766498320387,0,0,2,"#ArmenianAggression Oruspu çocuğu bebek katili paşinyan ve onun terör ülkesi Ermenistan Allah’ın laneti her daim üzerinize olsun.Söz konusu Türk ve müslüman olduğunda neden sivil toplum kuruluşları ve dünya üç maymunu oynuyor şerefsizler ses çıkarsanıza 

 #ArmenianAggression"
1317394520544260096,0,0,2,"Katledilenler müslümanlar olduğu sürece haktan , adaletten bahseden ülkeler 3 maymunu oynamaya devam edecek. Elbet bunların da hesabı sorulacak sana bebek katili ermenistan #ArmenianTerrorism"
1317387505071804416,0,0,2,Dün Hocalı’da ne yaşandıysa bugün #Gence de o yaşanıyor. Aşağılık ideolojileri masumları katletme üzerine kurulmuş. Akan kan Türk Müslüman kanı olunca Dünya 3 değil 5 maymunu oynuyor.Kendi pisliğinizde boğulursunuz inşAllah #TeroerDevletiErmenistan #AzerbaycanSeninleyiz https://t.co/9xQaPqW4oO
1317381312588795904,0,0,2,#Ermenistançetedir Kahpe Terörist Ermeni çetesi sürekli Azerbaycan da SİVİL yerleri VURUYOR ve dünya suskun!! AB Neredesin sesin neden çıkmıyor.Orası Müslüman diye mi.....!
1317379874089279488,0,0,2,
1317378722060795904,0,0,2,"Bebek katili ermenistan!.
Dünya sessiz. 
Çünkü öldürülen MÜSLÜMAN

#armeniakillschildren
#ArmenianTerrorism https://t.co/rkInguYgTG"
1317365895442911233,0,0,2,
1317356978402938880,0,0,2,
1317356670583013376,0,0,2,"#ArmenianAggression terörist ermenistan, kahpe haçlı dünyası, müslüman devletlerin şeref yoksunu liderleri; Allah hepinizin belasını versin."
1317353425546391553,0,0,2,"Bebek katili, savaş suçlusu, insanlık suçlusu katil Ermenistan’a masum sivilleri katletmesinin hesabı çok ağır olarak sorulacaktır. Sorulmalıdır.Bu kaçıncı alçak soykırım.Nerede bir Türk nerede bir müslüman varsa onların yanında tüm gücümüzle olmalıyız."
1317348930988933120,0,0,2,"Ermenistan, bizleri derinden etkileyen fakat  her zaman ki gibi dünyanın görmediği   uluslararası bir cinayet işlemiştir. Dünya buna sessiz kalmamalıdır. Ölen müslüman Türk olunca sesleri çıkmayanlar kanlarında boğulsun. 
#ArmeniaKillsCivilians#ArmenianAggression"
1317340416795136000,0,0,2,
1317337726505656321,0,0,2,"Amacın ne olduğu belli. Allah tüm islam beldelerinin yardımcısı olsun. Terörist Ermenistan... Bi yok ol artık.

#ArmeniakillsChildren #StopArmenianOccupation #StopArmenianTerrorism  #StopArmenianAggression #OpenYourEyes 
#genceazerbaycan 
#gence"
1317330125164335105,0,0,2,"Yıllardır olmamış soykırımın yasını tutup Türklere bedel ödetme derdinde olan batı, bu gün Suriye’de,
Irak’ta, Mısır’da, Azerbaycan’da her gün onlarca müslüman katlediyor. Ama elbet o okun ucu size dönecek haysiyetsiz, omurgasız ve katil olmanın bedelini ödeyeceksiniz."
1317328631933227013,0,0,2,#ArmeniaKillsCivilians Savaş suçu işleyen HRİSTİYAN ölen MÜSLÜMAN olunca dünya yine susuyor. Ermenistan terörist bir devlettir.
1317327144536690690,0,0,2,"Dünya sessiz...
Çünkü öldürülen Türk ve Müslüman...
Lanet olsun sizin insan haklarınıza !!!
🇹🇷🇦🇿🇹🇷🇦🇿🇹🇷🇦🇿
#ArmeniaKillsChildren
#ArmenianTerrorism
#Gence
#Mingeçevir https://t.co/Sf54fXCYvn"
1317316521476165633,0,0,2,"Sivilleri hedef alıp savaştan kandan başka bişey bilmeyen vampir devletler. kadın, çocuk hayvan, orman, ölüm taciz tecavüzler Ortadoğu da yıllardır bitmeyen müslüman kanı Filistin'de Suriye'de, bitmeyen acılar. Hiç yaşanacak biyer değilsin dünya hiç.. #ermenistanteroerdevletidir https://t.co/1i4nm3fTpV"
1317300139732750336,0,0,2,"Ölen TÜRK  olunca Dünya sessiz Ölen Müslüman olunca Dünya Kör
Yazıklar olsun...
Tüm Dünya bilsin ki;
Âlemde şer OĞUZ'da Er Tükenmez.
Kin yuttuk Kan kusturacağız.
#KatilErmenistan
 #ArmeniaKillsCivilians
#TeroristArmenia 
#AzerbaycanSeninleyiz 
#yakarabağyaölüm 
#Gence #Mingecevir https://t.co/15gCQeS47i"
1317284568882348032,0,0,2,"Kan yutar ölüm kusarız, canımızı yakanın canını alırız bu vatanın genci olarak ne zaman ihtiyaç hasıl olursa kaskaların islam ordusuna katılmaya hazırım.
#ArmenianAggression
#ArmeniaKillsCivilians 
#ArmeniaAgainstTerrorism 
#KarabağAzerbaycandır https://t.co/msf8PepRAQ"
1317280998397235200,0,0,2,"Kafkaslarda terör Ermenistan ve Orta Doğuda katil İsrail olduğu müddetçe , bu coğrafyalarda kan eksik olmayacaktır. 

İki terör ülkeside Abd taşeronu olup , hedef müslüman kanı akıtmaktır. 

Allahın laneti bu iki ırk üzerine olsun.
 #ArmenianTerrorism https://t.co/s1HPhxVLtA"
1317280968399572996,0,0,2,Ermenisi sırbı yahudisi katliam yapar soykırım yapar sivilleri öldürür ses çıkmaz ama müslümanlar sorsan terörist!!!  küfür tek millet Allah bu masumların intikamını almaya Türk milletini vesile kılsın inşallah  #Gence #ArmeniaKillsCivilians #ArmeniaAgainstTerrorism
1317253641053589505,0,0,2,
1317253094019915776,0,0,2,Dünya nedense Türk ve Müslüman ölünce sesini çıkarmıyor. Kendi  vatandaşları ölünce dünyayı ayağa kaldırırlar. terörist devleti artık haritadan silme vakti gelmiştir 🇹🇷🇦🇿 #Mingeçevir
1317252173323972614,0,0,2,"Hepiniz ermenisiniz. Hepiniz piçsiniz.
Bu gün bu gece bu Ermenistan denilen Yahudi bozmaları harita üzerinden silinmelidir.
Mesele din kardeşliği değil bu sefer kan bağı
#ArmenianTerrorism
#ArmeniaKillsCivilians 
#Gence https://t.co/MNoYy8r4IZ"
1317252138809102337,0,0,2,#Karabakh Cami duvarına çoktan işediniz soysuz köpekler Soyunuz kurusun kahpe evlatları .Allahına kadar vur #Azerbaycan #StopArmenianTerrorism https://t.co/SNv2en1Cbq
1317251208063713283,0,0,2,"#Mingecevir #StopArmenianTerrorism Ermenistan terör devleti ancak ve ancak kendini haritadan sildirecek Müslüman Türk ruhunu uyandırıyor ! Sivillere yönelik yapılan bu saldırı kanı bozuk,soyu düzük veledi zinalara yakışırdı.Sessiz kalan dünya devletlerinede LANET OLSUN https://t.co/SXCxqrHjWc"
1317248945744117762,0,0,2,Nedir insanlığın çektiği bu ermeni ve israil soyundan. Allah soylarını kurutsun yok etsin bu canileri de dünya rahat bir nefes alsın. Bunları yapan Müslüman bir ülke olsa dünya ayağa kaldırılırdı. #KahrolsunErmenistan #Yokolsunermenistan #ArmenianTerrorism
1317244520484974592,0,0,2,"Rabbim Müslüman olan Türk olan kardes ülkemiz olan Azerbaycana yardım et onlari koru. 
Ermenistan masumlari katlediyor
Terörün her türlüsüne lanet olsun  
#ArmenianTerrorism https://t.co/2xzWNDtLGU"
1317239898026479623,0,0,2,
1317237920290512898,0,0,2,"İki yüzlü Avrupa, Amerika, Rusya ve bütün kan emici zalim Küffar her türlü zulmü rahatlıkla yaparken bir şey yok. Ama barbar olan biz, barbar olan müslüman!!! Allah hepinizi kahretsin. 🇹🇷🇹🇷🇹🇷 #Gence"
1317236092710604802,0,0,2,Söz konusu Türk ve Müslüman olunca uluslararası hukuk tatilde oluyor her zaman. Kendi başlarına böyle bir şey gelseydi şimdiden ''demokrasi'' getirmeye başlamışlardı. Gün gelecek kendi döktükleri kanda boğulacaklar. ALLAH intikam sahibidir. #Mingeçevir
1317235266386526211,0,0,2,"bebek katili terörist ermenistan, arkasında ona destek veren ezeli-ebedi Türk düşmanı piç rusya ve onun yardakçısı, yancısı, sünni müslüman düşmanı, Türk düşmanı iran (şia) köpeği ve memleketteki uzantıları çok ağır bedel ödeyecek!!!
sonra kimse ağlamasın!!!"
1317235040548507648,0,0,2,
1317233191162400768,0,0,2,
1317231086800408577,0,0,2,#Gence Bana kimse bundan sonra İran İslam devleti demesin. ADI artık İran katil devletidir.Bunların Müslümanlı https://t.co/4GujXGPFEWşallaj abd Birgül onları vurur. Ermenilere o silahı verirken müslüman kanı dökmemeli için verdiler.
1317229334093070342,0,0,2,"İşgalci, katil, terörist Ermenistan defol Artık. 

Müslümanlar ölürken lal kesilen Avrupa’nın “medeni” ülkeleri Allah sizinde belanızı versin!!! #ArmenianTerrorism"
1317227485923299332,0,0,2,Ermenistan artık aradan çıkarılmalı. Lanet olsun müslümanlar liderler kafir karşısında birlik olamıyor. Olan yine mazlum halka oluyor. #PrayForGanja #ArmeniaKillsCivilians #
1317225403631783938,0,0,2,
1317224787048075266,0,0,2,#Mingeçevir Düşmanın bile yiğit olmalı mı savaştan emin olasın... Batı İki yüzlü onlar hala haçlı ordusunun terörle daha fazla nasıl müslüman öldürüp yeraltı kaynaklarını sömürmenin hesaplarını yapıyorlar.. Lanet olsun size https://t.co/IoOjL5Ye0j
1317221136715874305,0,0,2,"Suriye, Azarbaycan sırada ki Türkiye mi? Müslümanlar hedef alınsın yok olsun.Etrafımızı saran Avrupa devletleri destek olsun atılan füzelerin sahibi Rusya devleti destek olsun toprağı bile olmayan Ermenistan çocuk katilleri ad değiştirmiş teröristler.#AzerbaycanYalnızDeğildir"
1317219607091007489,0,0,2,
1317219502250250240,0,0,2,
1317170912790237184,0,0,2,"Pkk Türküyle Kürdüyle
Haçlının desteğiyle
Müslüman kanı dökecek
Biz bekleyeceğiz öylemi
Siyonizmin emrinde ki
Katil kahpe kalleş 
Fetocu alçaklar 
Bu millete ümmete
İhanet edecek 
Biz susacağız öylemi
Kalbimle kalemimle kelamımla
Gerektiğinde canımla mücadele!

#CihadŞereftir"
1316848075051327489,0,0,2,Öncelikle bu yasanın çok ağır yaptırımlar uygulaması lazım yoksa insan kılığında ki varlıkların önünde kimse duramaz. Hayvanlara kim zarar veriyorsa onlarında aynı acıları çekmesi en büyük temennim. Allahtan korkuyorum diyen Müslüman Allah belanı versin. #HayvanYasasiHemenCiksin
1316801358582996994,0,0,2,
1316740901516046337,0,0,2,
1316485269739261953,0,0,2,
1316454984259719168,0,0,2,"Satın satın,bütün müslüman ülkelere bol bol silah satın,sonra onları birbiriyle savaştırın ,oturup kadehlerinizi tokuşturun,ulen cehennem tüm azametiyle sizi bekliyor bre zalim kan emici vampirler!"
1316437492653010945,0,0,2,
1316353306206363648,0,0,2,"Bu cinayete mi yanasın. Cinayeti işleyenlerin ve destekleyenlerin Müslüman ve zalime karşı olduklarını düşündüklerine  mi yanasın. Bu çaresiz ölümün ardında kalan ailelere mi yanasın.

Kıyamet kopsa da kurtulsak!
Lanet olsun dünyanıza, inancınıza! https://t.co/uIe15pRZpx"
1316271556121759744,0,0,2,"Bir yandan kulaklığımda, Kur'an dinliyorum... bir yandan Fetö pisliğini izliyorum!.. şerefsiz, gözlerimin önünde peydah oldu!

demek, tüm bu yaşadıklarımız seni mutlu ediyor ha, vatan haini!
sen mutlu ol diye ""sana tapanlar"" çiftlikte oyuncaklar yaptırdı öyle mi!
sapık güruh!!!"
1316270780745945089,0,0,2,anayasa mahkemesi açıkca tehdit etti devleti milleti şimdi buda bireysel der çıkarlar işin işinde oysa sezer ve  gül zamanında atananların hepsi terörist vatan haini ve islam düşmanları fetoşa tapanlar. mı bunlar 15 temmuz gecesi sag bırakmakla hata ettik millet oalrak suçluyuz
1316112442867560448,0,0,2,Batı. Batı hangi batı. Kör sağır. İkiyüzlü batı. İslamı yanında durumu. Haçlı seferini başlatan BATILILAR. Çocuk katili. Siyonistler yahudi hırıstiyan bunlar ALLAHIN lanetlediği BATILILAR. İblisler.
1316105367399665670,0,0,2,"Senelerdir yazarız bu gazetede Tatar, Kudret Özersay, Serdar Denktaş, Tufan Erhürman dahil, ne kadar hizmetkâr olursanız olun, yeterince Türk ve Müslüman olmadığınız için “vatan haini” damgasını yiyeceksiniz…

Bundan kaçamazsınız!
https://t.co/ANAtnRrbjt"
1316079260625448960,0,0,2,
1316078131581722625,0,0,2,"• Abdullah Öcalan 
Biz Kürtlerin lideri değildir.
Büyük Ermenistan hayaline hizmet eden bebek katili bir teröristtir

Öcalanı AtaKürt olarak kabul etmek Müslüman Kürt halkına hakarettir!!!

 #ArmeniaKillsCivilians https://t.co/HuknU7qZ4w"
1316072548325523461,0,0,2,#ArmeniaKillsCivilians#ArmeniaKillsCivilians Ermenistan Sivilleri öldürdü tüm dünya sessiz.EĞER Azerbeycan müslüman toprakları olmasaydı Avrupa şimdi ayakta idi.Katil Ermenistan silahsız sivillere füze attı.
1316066807745310727,0,0,2,Fransa’da tecavüz olaylarında müthiş artış olduğunu belirtmiş Sputnik Fransa! Zavallı müslüman ülkelerine yolladıkları keş katil deaşlılar ülkelerine döndüyse demek..
1316053085756809216,0,0,2,"Şimdi, Erdoğan'a da bakın, Bahçeli'ye de bakın, her ikisinin de geçmişi karanlık. Ama Kılıçdaroğlu tertemiz bir insan, geçmişinde en ufak bir leke yok. Onun tek suçu acaba Alevi olmasımıdır?  Lanet olsun böyle düşünenlere."
1315971481835393024,0,0,2,"Fetulla Gülen katildir.
15 temmuzda ona bağlı olan eşkiyalar
Müslüman halkın üzerine
Uçaksavar, tank, G3 ve helikopter silahlarıyla ateş açtılar
Ve maalesef 251 vatandaşımızı şehit ettiler.

Bu katiller ve onların lideri olan baş katil
Fetulla Gülen,
El ele
Cehenneme gidecekler.."
1315748640749690880,0,0,2,
1315630293462679555,0,0,2,Katil israil şimdi de filistinli kardeşlerimizin zeytin ağaçlarına göz dikmiş işgal ettiğin islam topraklarından defol git
1315590811371925504,0,0,2,
1315579666326007808,0,0,2,"Suçları cami etrafına pislemek‼..
Cezaları zehirli yemle ölüm. 
Yer Kırıkkale😡😡
Dünya sadece insanların yaşam alanı değildir... Lânet olsun size. https://t.co/yxqrGr6V0G"
1315557935133720578,0,0,2,"ermeni, rum, yahudi olduğunuzdan, bu toprakların evladı olmadığınızdan, kanı bozuk Vatan haini olduğunuzdan kimsenin şüphesi yoktur. https://t.co/cDdCbdTnig"
1315412261188534273,0,0,2,Kınamayla lanetle bildiriyle nota vermekle olmuyor yakalayacaksın kelleyi bedeninden ayiracaksin ne vatan haini kalir ne Ateist...😡😡
1315367150849323008,0,0,2,"Fıtratımız işte ne yapalım... Herkes kendine yakışanı yapar. şimdi bazı itler çıkar TC orayı sömürüyor der abd nin tecavüz kamplarını pkk/pyd nin zorla el koyduğu çocukları gözü görmez, neden çünkü kanı bozuk, ahlaksız hain de ondan.. #BarısPınarıHarekatı
https://t.co/IrDPQYSzUi"
1315285028008493056,0,0,2,
1315276002805919746,0,0,2,İnsanları öyle bir ayristirdilar ki herkese söyleyecek bir şey var yani herkes vatan haini bir akpliler vatan sever cok aptalca şeylerle uğraşan müslüman görünümlü sahtekarlar var herkes vatanını çok seviyor bu ülkede
1315253124064477191,0,0,2,
1315243666513027074,0,0,2,"Ermenistan, israil, haçlılar tarafından, islam coğrafyasına saplanmış iki zehirli hançerdir. Bunlara lanet olsun.
Bunlara dosluk eden , destekleyen herkese lanet olsun."
1366120160113942528,0,0,2,
1366098696639811586,0,0,2,"Lanet olsun o günleri yaşayanlara, o günler ile hala tehdit edenlere.
Lanet olsun o günleri görmezden gelip demokrasi insan hakları naralara atanlara..
Ve bir kez daha Ziya Gokalp'in Asker siiri..
""Minareler süngü
Kubbeler miğfer
Camiler kışlamızdır
Müminler asker""
#28Şubat"
1366045271138963462,0,0,2,"28 şubat darbesini yapan yaptıran, destek olan ne kadar şerefsiz, karektersiz, vatan haini, İslam ve Müslüman düşmanlarına, o gün düşmandım
 bugün de düşmanım yarın da düşman olacağım."
1366041651538522112,0,0,2,"#28şubat siyonizm ; laik ve kemalist zihniyetin iş birliğiyle, islama olan düşmanlıkları sebepiyle, islam toprağında islama ve islami düşünceye yasaklarla, yaşam hakkı verdirmemekle   fetö'ye ve pkk'e alan açma darbesiydi! Zihniyetiniz ve soyunuz kurusun.."
1366029168614535170,0,0,2,"28 Şubat CUNTACILARI
Askeri, siyasi, basın ve sivil.
Kimin hain emeği varsa, alayına lanet olsun.
Çevik Bir isimli adama en azından şu ceza verilmeli:
HER GÜN BİR CAMİNİN TUVALETİNİ TEMİZLESİN. Cami ve Müslüman düşmanlarına lanet olsun. Hırsız oğlu hırsız namertler. https://t.co/A0KjJ8hGtm"
1365984472273936387,0,0,2,
1365969001675952132,0,0,2,"Müslüman ülkesinde gadr uğradı; Din, iman
İstihzâ ettiler onunla her yerde ve her zaman
Ekranlardan muzahrafât akıttılar evlere 
“Bu Din terakkîye mânidir” dediler biteviye... 

#28Şubat'ın ve tüm zamanların İslam düşmanlarına lanet olsun! 
Mazlumlara rahmet ve selam... https://t.co/YNb9BUJQO1"
1365966038643466246,0,0,2,"Darbelerin cinayetlerin kötü olan herşeyin yıldönümlerini anıyoruz,senenin her ayı bişey olmuş. #28SubatDarbesi de bunlardan biri islam düşmanı şerefsizlerin binlerce operasyonundan biri..    alacak ne çok intikam var dünyayı komple yakmak lazım içerideki hainleriyle beraber"
1365946020312584192,0,0,2,"Müslüman milleti yok saymaktır #28Şubat

Allah Teâlâ
Darbeci CHP zihniyetini yok etsin
Amin Allahümme Amin
https://t.co/uvX2J5OZIz"
1365944669155262465,0,0,2,
1365944478360612864,0,0,2,28  Şubat bu ülkede gayrimüslim islam düşmanı ermeni yahudi hırıstiyan yunan  vatan haini kanıbozuk satılmışların darbe günüdür rabbin soylarını helak etsin inşallah
1365932353265229825,0,0,2,
1365930701636464641,0,0,2,"#28şubat Müslüman Anadolu’ya haçlı zihniyetinin içimizdeki uşaklarıyla yaptığı bir operasyondu. Yapanlara Lanet olsun, unutmadık, unutturmayacağız."
1365900215555883010,0,0,2,"28 Subat darbe sürecinde başta Erbakan hocamız olmak üzere müslüman halkımıza kan kusturan, her türlü baskı zulmü reva gören alcaklar simdi Erbakan sevdalısı olmuşlar. Kahpesiniz, Alcaksiniz,Hainsiniz. https://t.co/FnqNtdoLZM"
1365884687764381697,0,0,2,Allah cc sizi iki cihanda kahreylesin İNŞALLAH müslüman katili islam düşmanları. #KahrolsunPKK https://t.co/QWrid0hOzt
1365866579414700035,0,0,2,"Dün Menderes, Özal, Erbakan'a saldıranlar bugün de Erdoğan'a saldırıyor. İslâm ve Müslüman düşmanı bu münafıklar bugün de Erbakan Hoca'yı anma merasimine katılıp takiyye yapmaya devam ediyor. 

Lanet olsun sizin karaktersiz suratınıza."
1365770171789565952,0,0,2,"eskiden gelen yeni takipçiler için ermeni, kürt, alevi içeren tivit yazıp uyarı yapıyorduk artık transları da eklememiz gerekiyor diye düşünüyorum :(( 
(ff allah belanı versin, bu kadar transfobiyi nasıl içinde yetiştirdin.)"
1365757578882514944,0,0,2,
1365588494207361024,0,0,2,Bu cami 3 bin yıllık ise islam dini kaç yıllık restore adı altında milyonları yürtüyorsunuz zehir zıkkım olsun https://t.co/M2bfGtg5vB
1365500011090436099,0,0,2,
1365353405544357893,0,0,2,Sırf kendi adamlarına mevki vermek için müslüman birine iftira atıp sürgüne gönderen ve ailesinin çektiği sıkıntıları neden olan kişinin haftasını mi kutlayacam lanet olsun boyle insana hakkımi helal etmiyorum  #ErbakanHaftası2021
1365233386542010370,0,0,2,"Unutursak kanımız kurusun
Müslüman Türk kardeşlerimize yapılan bu işgence ve zulum kana  kan intikam...

#HocalıKatliamınıUnutmadık https://t.co/BDQoP0R0D4"
1365219077678108677,0,0,2,"Doğduğun güne lanet olsun,soykırım uzmanı,İslam düşmanı,insan düşmanı,müslüman katili,israil uşağı,emperyalizmin köpeği  #ArielŞaron https://t.co/Wxr6UOBdrR"
1365209188578840578,0,0,2,".     Hocalı Katliamının 29. Yıl dönümünde Kardeş Azerbaycan’a baş sağlığı diliyor, öldürülen Türk ve Müslüman Din kardeşlerimizi saygıyla anıyor;
      Katil, barbar Ermenistan’ı nefretle kınıyor ve lanetliyoruz. https://t.co/l8ZmvhC4DD"
1364982746498613249,0,0,2,"PKK'ya terörist diyemiyor, adını reklamını yapmamak için anmıyorlarmış ama dillerinden
“İşidçi Erdoğan“ lafını da hiç düşürmüyor devamlı İşid'in reklamını yapıyorlar.
Kendine müslümanlar sizi. :)))

#KravatlıTeröristler 😡😡😡 https://t.co/ttRyw9uF0d"
1364966607865454593,0,0,2,"Yine haberlerde kadınları öldüren canilerden birini gösteriyor bunu durduramıyorlar! Kur’an’a başvurun kısas uygulansın katili ailenin vereceği karar ile asın! Bakın bakalım nasıl bitme derecesine gelecek! 
#kadincinayetlerinidurduracagiz 
#KadinaSiddeteHayir"
1364891824578588672,0,0,2,
1364822733847199745,0,0,2,"kafirleri gördüğün yerde öldür –gerçek islam– senin dinin sana, benim dinim banadır –güçsüz islam–"
1364773990506631168,0,0,2,Yaşattınız yaşayayınn hemde ole bi yaşayın ki Ben hakkımı helal etmiyorummm Allah belanı versin bütün işleri bütün HAYATTI alt üst olsun kim kime ne yaşattıysaa acımıyorum artık mezhep geniş insanlar işim olmaz çünkü benım karakter yoksunu kendıne güveni olmayan ezik
1364647162525736970,0,0,2,müslüman değilim ama allah belanı versin twitter #TurkishStudentsLivesMatter
1364645842532114440,0,0,2,
1364542220859228162,0,0,2,"Türkiye'de Türk, Müslüman gibi görünüp kendi çıkarları için sizi görmezden gelenlerin, sessiz kalanların, dili lal olanların
Kanı kurusun, canı yok olsun, soyu sopu kurusun. https://t.co/7V3EBt96Sp"
1364535628269027329,0,0,2,lanet olsun Çin'de sessiz kalan Türk ve Müslüman ülkelerde mazlumun bir tek göz yaşı için yansın dünya
1364524522628669444,0,0,2,
1364514278720561154,0,0,2,'Ganimet' olarak kaçırılan 7 yaşındaki çocuk Ankara'da kurtarıldı https://t.co/ggTIDm5caU dinnize  lanet  olsun şerefsizler 7  yaşındaki  çoçuğu ' ganimet'ey  müslümanlar  hepiniz  sapıksınız  sesiniz  çıkmiyor
1364278673239658496,0,0,2,
1364178656214609921,0,0,2,
1364141161003245569,0,0,2,
1364111218731085824,0,0,2,Törörist devlet ABD bu silahları suriye hasekiye kim için yığıyor ey islam alemi bu dünyanın enbüyük  terörist devletine karşi birleşin. Neyi bekliyorsunuz yok olmayımı törörist haydut devlet ABD yi kınıyorum ve naletliyorum dünyayı torörize ettiyi icin https://t.co/BAq7bx6wBE
1364104577365274626,0,0,2,
1363545877093187590,0,0,2,"Kürdüyle Türküyle
Sadece müslüman kanıyla
Beslenen pkk
İsrail ve haçlı maşasıdır.
Katil
Kahpe
Kalleş
Hdpkk ya karşı koymak
Her vatan evladının görevidir.
Yüce Rabbim
Kahru perişan eylesin
Şehitlerimizin intikamını
Almayı nasip eylesin
@elonue
@yirmidorttv
#araftasorular"
1363503140369219590,0,0,2,
1363497177696391169,0,0,2,
1363447376346816513,0,0,2,
1363270519815081987,0,0,2,
1363250465748713473,0,0,2,Yahudi sevicileri Türkçülük tasladı mı kan beynime sıçrıyor! Sizden her şey olur ama asla Türkçü olamaz! Sizi gidi kriptolar sizi! Türk milliyetçileri içindeki bu kripto sülüklerden kurtulmayı birinci öncelik yapmalı!
1363139033552027659,0,0,2,"Çin'in Doğu Türkistan'da Camii'ye ve Müslümanlara taşlar ve sopalarla saldırdı.
Allah belanızı versin hepinizin.
Bütün dünya Müslümanları Terörist ilan eder ama Müslümanlar saldırıya uğrayınca herkes sus pus..!
Bir kilise veya sinagog'a saldırı olsa......
#DoguTurkistandaNeOldu"
1363103704073789447,0,0,2,"Gara’nın,Ankara’nın,İstanbul’un,15Temmuz’un ve teröre/pisliğe boğduğunuz coğrafyamızın,müslüman kardeşlerimizin öcünü alacağız terörist Usa/Abd.
@USEmbassyTurkey @JoeBiden @ABlinken 

#Terrorist_Usa_pkk_pyd_ypg_feto

#ÖmerHalisdemir
@TSKGnkur @RTErdogan 

 #FıratYılmazÇakıroğlu"
1363077749846511618,0,0,2,Ateistler: Allah en çok senin @mehmetozhaseki belanı versin!
1363062576289112064,0,0,2,
1363010463345246211,0,0,2,"Suçu Türk Milliyetçisi olmak. Rehberi Kur’an, hedefi Turan olan bu Türk yiğidini kahpece şehit ettiler. Ruhun şad olsun . Mekanın cennet olsun . İnadına Hürriyet. İnadına Adalet. Lanet olsun  pkk’ya lanet olsun Teröre lanet olsun Türk’ün düşmanlarına. https://t.co/Rnnvesl8IL"
1362770252208218115,0,0,2,
1367364126503272448,0,0,2,Bu abd yahudi ve hiristiyanelcileri abd de filbortlarda sayın CUMHUR başkanımız hakkında reklam panolarında  hakaret içerikli yazılar yayınlıyor neden biz katil abd hakkında yazmıyoruz? https://t.co/3nfqIEypIb
1367126364567064581,0,0,2,
1367100328429162496,0,2,2,
1366663490094723073,0,2,2,Bir kürt olarak ırkçılık yapanı sonsuza dek lanetliyorum din.dil.mezhep.inanc. ırkçılığı yapan kim varsa lanet olsun kendi bolunda bogulsun insaalhh..  #kürtler
1366336601454952450,0,0,2,"İslam'a olan nefretlerini Ensar vakfindaki ateist, komünist sapik ( mahkemedeki beyanı ) üzerinden kustular, şimdi bir gün tacizle, bir gün tecavüzle, bir escinsellikle gündeme geliyorlar. Allah intikam sahibidir, daha beter olun, tarumar olup yerle yeksan olun inşaallah."
1342994969435529216,0,0,2,
1342994556116217859,0,0,2,"#HDPyeOyVereceğim
Kininizde, döktüğünüz kanda boğulun inşaAllah.
Biz Ümmet bilinçinden vazgeçmeyeceğiz.
Lakin VATANIMIZA göz dikenin gözünü çıkaracağız.
Kürt bile olmayan, inançsız Ermeni artığı olan insanların olduğu bir oluşumu müslüman nasıl destekler?
O kan birgün seni bulur. https://t.co/5Jtysog8Et"
1342983021738283013,0,0,2,
1342975244009697280,0,0,2,"Devlet terör örgütüne silahlarınızı gömelim gelin teslim olun deyince ""Megri,Habur,Oslo"" diyerek işi sulandıran kesimlerin aslında PKK dostu olup;
müslüman Kürt vatandaşlarımızın katili, APOnun heykelini dikmeyi vaadeden Demirtaşa özgürlük isteyen şerefsizler olduğunu görüyoruz.."
1342974964547407872,0,0,2,
1342951497500397568,0,0,2,Değerli arkadaşlar okuduğu şiirde camiler kışlamız müminler asker dediği için hapse attıranlar şim kalkmışlar bizim bildiğimiz 54 kişi bilmediğimiz nice insanların ölümüne sebep olan başkan teröristin heykelini dikeceğiz diyen terörist in tahliyesi için büyük mücadele veriyor
1342949413187186698,0,0,2,KANLI NOEL | Katil Yunan'ın İslam Nefretiyle Müslüman -Türk Katliamı yap... https://t.co/XJByxj87ui @YouTube aracılığıyla
1342947735423643656,0,0,2,
1342947370158460931,0,0,2,"#HDPyeOyVereceğim
Büyük halt yiyecen hdp'ye oy vermek devlete, millete, askere, polise kurşun sıkmaktır.
Hdp'ye oy vermek şehitlerimize ihanet, ALLAH'a isyan karşı çıkmaktır.
Terörist, siyonist dostu, islam, din düşmanı bir partidir, cehennemin yoludur hdp."
1342947146568519689,0,0,2,
1342939897812938759,0,0,2,"Siyasal islamcılar. Neden müslüman değil ? 

Benim bildiğim tek bir kitap var Kuran-ı Kerim ve bu kitap da sizin yaptıklarız yazmıyor. Hırsızlık, tecavüz, kul hakkı yemek!!!!"
1342928674757238784,0,0,2,
1342917058124779520,0,0,2,"Eline silah dahi almamış Müslüman kardeşleri 'cihatçı' terörist ilan eden batıyı alkışlayan içerdeki BATI PUTÇULARI, yaptığı SERHILDAN çağrısında 53 insanı hayattan koparan terörist Demirtaş'a övgüler diziyor.

Gerçekten bu ülke bu adi türlere layık değil! https://t.co/w7ms85aJ8p"
1342910671558746116,0,0,2,Kanlı Noel! Katil Yunan'ın Müslüman-Türk katliamı yaptığı gece https://t.co/Ai8YX0BlPY
